Image_path:,Label:
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/2238D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/2371C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/2015A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/1183F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1289_2.JPG,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/2215E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/3214D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/996F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/3554E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/2971A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/3048F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/1565C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/579_0.JPG,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/1291E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/1440D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1507_4.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/988D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/838A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/600_2.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1135_3.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/3006D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/1933D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/3229D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/3007D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1074_1.JPG,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/3477F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/864_3.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/518_1.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/2356D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/2167A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/3063F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/2059A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1287_2.JPG,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/808C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/939D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/2171C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/2426F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/1126D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/3415F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1247_0.JPG,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/915F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/1259A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/1261A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/858D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/1919F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/3538E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1036_0.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/1772C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/2591F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/2594E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/964E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1410_3.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/3089A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/1923F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/1525F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/1625F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/3037A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/1453E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/3390C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/3381A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/2516F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/1861C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1935_0.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/2270F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/3235D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/1945A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/1538F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/906_2.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1550_1.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1182_2.JPG,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1334_3.JPG,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/2732E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/684_1.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/2304D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/3561C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/2745D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/2052F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/3166D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/1361A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/1842A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/2449A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1484_5.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/1675D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/3589E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/3457A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/2098A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/1349C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/1715E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/2157E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/1883F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/3633D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/1900A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/914_0.JPG,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/1089A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/2035E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/3159E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1752_3.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1329_3.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/801A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1488_1.JPG,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/770E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/3539C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1455_16.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/2424A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/1988E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/1357C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1959_4.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1449_2.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/3173C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1741_1.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1516_6.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/1260A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/2739C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/2176C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/2111D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/2081D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/2275F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/2551A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/888E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/3095C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/2094F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/3271A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/3439A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/1778A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1957_1.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/1535C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/3179D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1768_1.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/856C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/1285D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/1850D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/1326F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/968D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/2054A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/1589D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/3226A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/3583F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/2663D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1398_3.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/1442D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/1838F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/1258E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/907E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/3277A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/3341E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/2065C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/1635F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/3531C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/920D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/3157A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/1677E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/3198E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/2553C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/1835E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/1847C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/1857D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/2951A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/3055C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/1549C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/1580A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/948E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/1586E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/1401D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/3335E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/1512C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/581_0.JPG,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/2041F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/2333F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/1340D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/855_0.JPG,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/3025C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1251_2.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1953_1.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/1213E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/2537C.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/3492E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/1517A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/946D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/1524E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/2700E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1307_0.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/1144D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/2436F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/3039A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/1583A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_D/data/1847D.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_F/data/2597F.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_E/data/1000E.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/1916A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/1601A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/3545A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_A/data/3445A.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/1816_0.JPG,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/Original_train_dataset/cleaned_data/680_1.jpg,0
/data/yujun/深度学习前沿大作业_超声数据集/内部数据集/MobilePhone_train_dataset/doctor_C/data/1820C.jpg,0
